"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"300x300k100s94113",300,300,100,81694,8189,117,6,4,256,0,0,1,600,759,14088580113193584640,760,0,0,760,706,559.83,0.79,0.06,0.75,13241.31,13241.31,17206.97,3529.06,14263.78,314,314,306.92,78.48,380,1229,1229,1721.51,343.1,1616,3983,3983,13530.52,3917.64,7164,24,24,33.87,3.77,29,3.91,3.91,6.32,3.92,4.25,1.36,1.36,1.35,0.03,1.37,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,512,0,0,1,600,1430,14088444036961093632,1431,0,0,1431,1284,538.78,0.42,0.02,0.41,11969.65,11969.65,17071.15,3590.15,18422.01,414,414,307.4,83.96,296,1506,1506,1773.95,378.06,1554,5538,5538,13892.26,3673.06,16957,28,28,32.95,3.24,36,3.64,3.64,6.56,3.88,5.25,1.32,1.32,1.31,0.02,1.31,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,1024,0,0,1,600,2346,14040829520328837120,2347,0,0,2347,519,135.26,0.26,0.01,0.25,13703.46,13703.46,17061.51,3530.63,20946.38,362,362,307.25,89.54,274,1399,1399,1806.03,382.84,2137,5894,5894,14825.6,3627.37,13573,27,27,32.98,2.91,31,3.86,3.86,6.82,4.78,7.8,1.26,1.26,1.24,0.02,1.23,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,2048,0,0,1,600,3321,14040830987469565952,3322,0,0,3322,286,46.88,0.18,0.01,0.19,12929.5,12929.5,18492.25,3628.98,24176.85,330,330,282.47,86.82,401,1238,1238,1908.9,383.47,2279,6059,6059,17089.58,3665.55,16885,25,25,34.31,2.86,31,3.75,3.75,7.98,6.93,5.68,1.19,1.19,1.2,0.01,1.18,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,4096,0,0,1,600.04,4141,14098538448700897280,4142,0,0,4142,792,119.42,0.14,0.01,0.14,16364.27,16364.27,19964.62,3435.72,13642.93,321,321,238.49,79.4,321,1682,1682,1976.28,382.6,1973,6893,6893,19259.08,3793.03,18540,27,27,34.63,2.86,37,5.24,5.24,9.9,7.17,6.15,1.16,1.16,1.17,0.01,1.15,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,32,0,0,1,600,158,14042777985381328896,159,0,0,159,59,222.8,3.78,0.47,4.89,76623.06,76623.06,88490.37,18646.11,69015.06,1203,1203,1854.38,428.23,1950,7720,7720,8254.39,889.67,7720,6805,6805,19227.06,6276.89,17347,6,6,8.72,1.5,8,6.42,6.42,5,3.58,3.96,1.47,1.47,1.61,0.1,1.46,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,64,0,0,1,600,372,14098582313249597440,373,0,0,373,27,44.27,1.61,0.22,1.17,78164,78164,86316.41,19902.35,134472.66,1561,1561,1904.04,428.16,1067,7720,7720,8067.22,720.03,8632,3949,3949,19778.62,7598.26,25802,4,4,9.03,1.97,10,4.95,4.95,4.62,2.37,8.09,1.55,1.55,1.53,0.08,1.53,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,128,0,0,1,600,846,14088398499609374720,847,0,0,847,348,249.8,0.71,0.09,0.91,65985.62,65985.62,83513.55,20142.63,67748.62,2045,2045,1971.87,446.75,2694,7720,7720,8005.97,657.13,7720,4490,4490,18690.08,7752.16,13157,2,2,8.98,2.08,8,3.78,3.78,4.4,1.94,2.87,1.55,1.55,1.49,0.08,1.5,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,256,0,0,1,600,1585,1.408855076753e+19,1586,0,0,1586,759,287.65,0.38,0.03,0.45,33131.15,33131.15,81022.73,19753.25,57736.15,2643,2643,2007.01,489.25,2012,4986,4986,7992.29,621.31,7720,2574,2574,18829.3,8552.41,9041,5,5,9.16,2.2,8,1.89,1.89,4.4,2.5,3.84,1.33,1.33,1.38,0.06,1.32,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,512,0,0,1,600,2763,14040830299909376000,2764,0,0,2764,990,215.57,0.22,0.02,0.23,83376.92,83376.92,82561.39,20418.74,110563.02,939,939,1988.03,516.16,1151,7720,7720,7981.63,621.88,7733,3574,3574,21111.69,8641.01,26480,3,3,9.87,2.09,11,8.22,8.22,4.49,2.45,6.72,1.33,1.33,1.28,0.04,1.28,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,1024,0,0,1,600,3867,14040829639884824576,3868,0,0,3868,838,130.89,0.16,0.01,0.16,83543.76,83543.76,88283.31,21418.81,98984.19,1641,1641,1921.93,530.1,1952,7919,7919,8043.65,763.99,7720,4266,4266,23173.21,8759.31,25380,3,3,10.29,1.92,10,4.83,4.83,4.77,2.99,3.95,1.29,1.29,1.22,0.03,1.27,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,2048,0,0,1,600,4804,14042700206590851072,4805,0,0,4805,3315,415.88,0.12,0.01,0.13,115643.89,115643.89,97279.68,22737.37,80968.6,657,657,1645.55,545.39,1904,8591,8591,8177.11,973.99,7720,3486,3486,25912.21,9194.53,34667,2,2,10.34,1.82,14,13.08,13.08,5.95,3.81,4.05,1.18,1.18,1.19,0.02,1.2,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,4096,0,0,1,600,6228,14040833165406838784,6229,0,0,6229,4310,415.75,0.1,0,0.09,92940.31,92940.31,103053.26,21341.26,89363.17,1741,1741,1506.13,511.49,1829,7720,7720,8207.32,980.43,7720,5387,5387,28454.16,8808.24,22623,4,4,10.51,1.66,11,4.43,4.43,6.57,5.11,4.22,1.19,1.19,1.17,0.02,1.19,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,32,0,0,1,600,100,14098538589367898112,101,0,0,101,46,288.23,5.97,0.61,5.12,39453.49,39453.49,42896.86,10095.72,60350.99,664,664,910.48,228.18,767,4453,4453,4163.35,789.22,5178,4246,4246,14821.23,5564.7,19858,11,11,15.36,2.3,17,6.71,6.71,4.98,1.97,6.75,1.47,1.47,1.58,0.07,1.48,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,64,0,0,1,600,255,14042701901033588736,256,0,0,256,67,157.62,2.34,0.24,2.43,34057.7,34057.7,43250.95,10595.31,30143.95,1026,1026,940.68,223.4,1380,4283,4283,4143.78,824.88,3222,3371,3371,15522.89,6138,10760,14,14,16.2,2.6,16,4.17,4.17,4.74,1.76,2.33,1.53,1.53,1.52,0.06,1.54,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,128,0,0,1,600,616,14098538443695362048,617,0,0,617,586,571.52,0.97,0.1,0.98,29539.94,29539.94,45585.23,11825.19,49187.46,1187,1187,927.77,248.36,373,3602,3602,4350.4,903.16,4606,3137,3137,15941,6991.38,12034,10,10,16.8,2.67,12,3.03,3.03,5.24,2.57,12.35,1.45,1.45,1.47,0.06,1.51,0,0,0,0
