"instance","w","h","lots","land_cells","river_cells","preserve_cells","aptitude_classes","connected_components","batch_size","crossover_rate","keep_rate","new_rate","time","generations","seed","num_new_solutions","num_crossovers","num_mutations","num_solutions_explored","generation_best","time_to_best","time_avg","time_std_dev","time_initial","value_best","value_worst","value_avg","value_std_dev","value_initial","max_area_best","max_area_worst","max_area_avg","max_area_std_dev","max_area_initial","min_area_best","min_area_worst","min_area_avg","min_area_std_dev","min_area_initial","rivers_best","rivers_worst","rivers_avg","rivers_std_dev","rivers_initial","river_violations_best","river_violations_worst","river_violations_avg","river_violations_std_dev","river_violations_initial","size_ratio_best","size_ratio_worst","size_ratio_avg","size_ratio_std_dev","size_ratio_initial","convexity_best","convexity_worst","convexity_avg","convexity_std_dev","convexity_initial","num_empty_crossover_lots","num_disconnected_crossover_lots","num_empty_mutation_lots","num_disconnected_mutation_lots"
"200x200k80s45221",200,200,80,37196,2241,563,5,7,256,0,0,1,1800.01,9019,14041181723317102592,9020,0,0,9020,5304,1060.93,0.2,0.01,0.2,5878.19,5878.19,10589.74,2161.22,10686.49,188,188,174.47,47.25,154,773,773,1099.63,250.64,991,1435,1435,7214.48,2315.48,10194,18,18,30.08,3.64,30,4.11,4.11,7.09,3.9,6.44,1.33,1.33,1.32,0.02,1.31,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,256,0,0,1,1800,2271,1.4041371399132e+19,2272,0,0,2272,648,513.64,0.79,0.05,0.77,11569.48,11569.48,17034.82,3403.69,18624.02,311,311,309.77,79.56,265,1638,1638,1707.45,336.82,1901,4439,4439,13616.58,3854.6,17275,21,21,33.95,3.6,32,5.27,5.27,6.21,4.03,7.17,1.39,1.39,1.35,0.03,1.32,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,256,0,0,1,1800,4684,14041059171499606016,4685,0,0,4685,1809,697.59,0.38,0.04,0.36,70799.34,70799.34,80812.6,19786.99,117592.13,2587,2587,1970.27,491.38,1293,6266,6266,7976.88,628.38,9425,1724,1724,18871.2,8687.48,23662,6,6,9.12,2.25,8,2.42,2.42,4.48,2.37,7.29,1.39,1.39,1.38,0.06,1.27,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,256,0,0,1,1800,3643,14042641320191504384,3644,0,0,3644,22,11.86,0.49,0.04,0.5,28659.61,28659.61,45258.5,11174.2,44443.57,1207,1207,925.37,245.51,699,4061,4061,4282.64,810.72,3601,2482,2482,17034.25,6730.58,23875,12,12,17.74,2.75,19,3.36,3.36,5.2,3,5.15,1.45,1.45,1.4,0.05,1.3,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0,0,1,1800,2973,14041172053924927488,2974,0,0,2974,1955,1182.2,0.61,0.05,0.63,27802.1,27802.1,28851.56,7045.82,25889.84,659,659,572.64,154.03,466,3448,3448,2769.45,514.62,2833,3474,3474,15474,5453.67,9935,11,11,24.19,3.19,20,5.23,5.23,5.46,3.21,6.08,1.36,1.36,1.37,0.04,1.38,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0,0,1,1800,2531,1.4041169626704e+19,2532,0,0,2532,2337,1661.83,0.71,0.05,0.8,10688.83,10688.83,21865.42,4725.93,11744.4,390,390,404.23,105.46,621,1545,1545,2125.85,416.72,1540,4097,4097,14659.77,4393.18,5673,23,23,29.3,3.36,21,3.96,3.96,5.93,4.29,2.48,1.33,1.33,1.36,0.03,1.35,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0,0,1,1800,766,14041204338720804864,767,0,0,767,469,1105.93,2.35,0.17,2.2,25424.66,25424.66,25809.93,4795.78,34739.92,626,626,616.25,148.84,493,2486,2486,3197.36,895.22,6771,109,109,10819.96,6242.28,17996,8,8,18.8,3.48,21,3.97,3.97,5.6,2.38,13.73,1.4,1.4,1.42,0.04,1.51,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0,0,1,1800.05,1809,1.4041204104116e+19,1810,0,0,1810,1796,1788.1,0.99,0.11,1.04,49802.61,49802.61,111055.07,41880.27,133381.99,5808,5808,4325.47,1158.96,4454,9947,9947,12730.29,2909.73,12934,0,0,16710.08,12364.03,20251,0,0,6.19,1.81,6,1.71,1.71,3.61,4.04,2.9,1.39,1.39,1.47,0.08,1.42,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0,0,1,1800,1273,14041136166836688896,1274,0,0,1274,536,755.3,1.41,0.13,1.6,34537.32,34537.32,60872.7,15122.34,59212.18,2031,2031,1863.93,426.24,2032,5482,5482,7156.73,1280.99,6214,14,14,11473.01,8521.95,8406,1,1,9.13,2.2,8,2.7,2.7,4.18,2.38,3.06,1.44,1.44,1.48,0.07,1.43,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0,0,1,1800.06,1007,14041025856965189632,1008,0,0,1008,510,916.29,1.79,0.15,1.99,25720.92,25720.92,41942.21,9738.04,40039.91,1702,1702,1162.19,255.44,1423,3794,3794,5222.95,1358.08,5052,79,79,11167.8,7638.22,19194,1,1,12.57,2.69,15,2.23,2.23,4.84,2.36,3.55,1.39,1.39,1.45,0.05,1.47,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0,0,1,1800,863,14042645083402096640,864,0,0,864,17,39.21,2.08,0.17,2.15,23778.07,23778.07,31564.25,6582.33,26291.53,1145,1145,832.33,189.42,902,3025,3025,3966.03,1111.84,3132,326,326,11161.7,6929.78,27916,10,10,16.02,2.92,20,2.64,2.64,5.12,2.2,3.47,1.39,1.39,1.43,0.05,1.38,0,0,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,256,0,0,1,1800,387,1.4042763500763e+19,388,0,0,388,98,459.99,4.65,0.34,4.75,27270.43,27270.43,52731.42,11651.47,46438.49,1124,1124,897.35,236.24,905,4154,4154,4660.76,835.66,3782,3913,3913,24250.56,9594.21,24666,11,11,21.67,3.31,25,3.7,3.7,5.75,2.61,4.18,1.42,1.42,1.43,0.04,1.4,0,0,0,0
"500x500k20s32414",500,500,20,242511,5001,2488,7,7,256,0,0,1,1800,805,14042764352922462208,806,0,0,806,303,678.35,2.24,0.25,2.65,161217.58,161217.58,184273.08,74331.48,92736.67,8545,8545,5737.55,1289.16,7008,20482,20482,19472.6,2880.02,17571,368,368,38500.29,21730.39,19877,3,3,6.77,1.83,6,2.4,2.4,3.69,1.7,2.51,1.56,1.56,1.53,0.1,1.43,0,0,0,0
"500x500k40s32414",500,500,40,242511,5001,2488,7,7,256,0,0,1,1800,614,1.4042763566297e+19,615,0,0,615,390,1149.24,2.93,0.29,2.57,97564.84,97564.84,114478.89,37432.69,143432.13,3639,3639,2725.85,636.9,2585,9904,9904,10730.08,1875.16,9863,274,274,25954.11,15213.14,33672,9,9,10.4,2.15,12,2.72,2.72,4.38,2.82,3.82,1.59,1.59,1.52,0.07,1.57,0,0,0,0
"500x500k60s32414",500,500,60,242511,5001,2488,7,7,256,0,0,1,1800,494,14042510146643933184,495,0,0,495,203,751.11,3.64,0.33,3.84,58910.82,58910.82,82842.99,24085.24,69170.34,1940,1940,1712.75,382.82,1850,8093,8093,7354.57,1237.48,8799,4615,4615,25324.05,12166.12,12972,9,9,14.58,2.59,10,4.17,4.17,4.62,1.76,4.76,1.6,1.6,1.48,0.05,1.5,0,0,0,0
"500x500k80s32414",500,500,80,242511,5001,2488,7,7,256,0,0,1,1800,425,14041089476680697856,426,0,0,426,24,110.82,4.23,0.35,4.78,39582.42,39582.42,65267.15,16299.36,48528.2,1513,1513,1207.43,280.71,1550,5129,5129,5685.57,943.59,5457,3196,3196,24471.8,10372.01,25500,13,13,18.43,2.95,21,3.39,3.39,5.08,1.93,3.52,1.43,1.43,1.45,0.04,1.45,0,0,0,0
"600x600k100s6306",600,600,100,342444,17364,192,10,4,256,0,0,1,1800,214,14041136889176205312,215,0,0,215,21,190.6,8.41,0.62,9.35,84333.96,84333.96,84994.19,13570.31,92617.93,1697,1697,1195.46,312.62,1499,5267,5267,7382.04,1876.74,7352,11725,11725,44190.04,15153.05,49479,15,15,27.53,4.53,33,3.1,3.1,6.76,2.9,4.9,1.48,1.48,1.5,0.05,1.48,0,0,0,0
"600x600k20s6306",600,600,20,342444,17364,192,10,4,256,0,0,1,1800,495,14041048737236711424,496,0,0,496,143,527.43,3.63,0.44,3.4,442380.24,442380.24,416527.51,93436.88,348248.42,7988,7988,7915.65,1982.46,6649,24414,24414,29112.72,5647.89,29600,987,987,48854.76,27550.29,114434,5,5,7.65,2.03,10,3.06,3.06,4,1.74,4.45,1.69,1.69,1.68,0.12,1.79,0,0,0,0
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,0,0,1,1800.16,392,14041013807087339520,393,0,0,393,108,503.25,4.59,0.45,4.96,229156.02,229156.02,236480.59,41838.75,226351.38,2962,2962,3085.56,744.14,3045,14496,14496,16838.17,3548.55,11583,3151,3151,44806.54,22663.97,20513,6,6,12.21,2.73,12,4.89,4.89,5.96,3.04,3.8,1.66,1.66,1.63,0.1,1.72,0,0,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,0,0,1,1800,291,14042766503077435392,292,0,0,292,98,623.28,6.17,0.58,6.98,151477.51,151477.51,141927.92,27700.12,97491.74,1745,1745,2142.94,538.95,2849,9771,9771,11510.87,3325.04,10268,6516,6516,44682.68,20754.59,11742,11,11,17.49,3.77,12,5.6,5.6,5.85,3.2,3.6,1.54,1.54,1.56,0.07,1.57,0,0,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,0,0,1,1800,333,14042990004454733824,334,0,0,334,35,198.36,5.39,0.4,5.36,102211.71,102211.71,111855.7,17598.85,125306.11,1501,1501,1443.24,383.72,1838,7303,7303,8663.16,2267.41,9482,9958,9958,47767.36,17692.83,42501,14,14,23.5,3.96,19,4.87,4.87,6.59,2.95,5.16,1.49,1.49,1.52,0.06,1.51,0,0,0,0
"200x200k100s45221",200,200,100,37594,2241,165,5,7,256,0,0,1,1800,8081,14041319802893828096,8082,0,0,8082,6198,1378.49,0.22,0.01,0.22,3237.23,3237.23,8623.32,1594.69,7705.28,208,208,134.18,36.36,125,609,609,913.11,204.03,1011,766,766,7081.23,2123.01,5141,19,19,35.87,3.98,36,2.93,2.93,7.69,4.76,8.09,1.29,1.29,1.32,0.02,1.32,0,0,0,0
"200x200k20s45221",200,200,20,37196,2241,563,5,7,256,0,0,1,1800,15212,14041320788831522816,15213,0,0,15213,4800,567.43,0.12,0.01,0.13,12103.98,12103.98,32373.75,12582.22,28403.94,1281,1281,992.27,253.29,1228,2723,2723,3403.25,771.92,3098,149,149,7078.27,3878.59,8543,4,4,9.68,2.47,14,2.13,2.13,3.94,2.78,2.52,1.33,1.33,1.31,0.04,1.25,0,0,0,0
"200x200k40s45221",200,200,40,37196,2241,563,5,7,256,0,0,1,1800,11906,1.4042853356775e+19,11907,0,0,11907,922,140.76,0.15,0.01,0.14,8578.06,8578.06,19187.25,5216.87,25496.16,472,472,415.71,107.28,463,1334,1334,1939.91,378.65,2641,443,443,7544.46,3071.73,5807,8,8,17.51,2.98,16,2.83,2.83,5.25,3.14,5.7,1.33,1.33,1.31,0.03,1.34,0,0,0,0
"200x200k60s45221",200,200,60,37196,2241,563,5,7,256,0,0,1,1800.01,10148,14041331732016498688,10149,0,0,10149,5861,1044.43,0.18,0.01,0.19,5094.65,5094.65,13656.14,3167.19,9793.1,331,331,249.92,65.96,190,1108,1108,1393.67,300.72,1401,1088,1088,7494.15,2579.99,4583,19,19,24.29,3.26,21,3.35,3.35,6.26,3.44,7.37,1.31,1.31,1.32,0.03,1.34,0,0,0,0
"200x200k80s45221",200,200,80,37196,2241,563,5,7,256,0,0,1,1800,8930,14041097889615282176,8931,0,0,8931,7858,1585.03,0.2,0.01,0.2,5527.64,5527.64,10565.2,2111.29,11749.49,242,242,174.75,46.67,110,765,765,1095.84,244.27,812,1043,1043,7217.64,2302.06,10043,24,24,30.1,3.64,32,3.16,3.16,7.04,3.95,7.38,1.28,1.28,1.32,0.02,1.29,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,256,0,0,1,1800,2276,14041097857895229440,2277,0,0,2277,2199,1740.14,0.79,0.06,0.81,13602.83,13602.83,17102.99,3520.9,18378.42,243,243,310.97,79.02,311,1490,1490,1711.88,343.23,2058,4013,4013,13523.1,3891.24,14203,22,22,33.88,3.75,33,6.13,6.13,6.13,3.43,6.62,1.31,1.31,1.35,0.03,1.38,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,256,0,0,1,1800,4721,14041182200857153536,4722,0,0,4722,1136,436.13,0.38,0.04,0.37,68933.22,68933.22,81024.76,20096.43,101155.59,1691,1691,1972.39,484.29,1568,7720,7720,8010.16,646.58,7720,3197,3197,19155.75,8579.29,26874,3,3,9.24,2.24,9,4.57,4.57,4.45,2.09,4.92,1.47,1.47,1.38,0.06,1.34,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,256,0,0,1,1800,3674,14042645529780854784,3675,0,0,3675,3654,1790.56,0.49,0.04,0.52,29259.67,29259.67,45107.07,11028.75,47826.84,1043,1043,925.76,244.74,1083,3675,3675,4258.35,789.11,3912,1877,1877,17094.09,6862.61,18916,7,7,17.71,2.79,21,3.52,3.52,5.16,2.91,3.61,1.4,1.4,1.39,0.05,1.38,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0,0,1,1800.03,2980,14042588882187145216,2981,0,0,2981,813,494.78,0.6,0.05,0.61,21922.72,21922.72,28790.53,7061.24,34470.8,744,744,573.71,147.43,610,2557,2557,2756.9,523.31,2974,3204,3204,15427.82,5311.63,14428,17,17,24.27,3.18,26,3.44,3.44,5.34,2.95,4.88,1.39,1.39,1.37,0.04,1.4,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0,0,1,1800,2503,14042855307349667840,2504,0,0,2504,1003,720.62,0.72,0.06,0.78,14885.58,14885.58,21809.98,4812.22,14102.75,416,416,402.27,104.01,512,1597,1597,2116.55,415.86,2281,4145,4145,14722.41,4434.4,9035,19,19,29.37,3.42,28,3.84,3.84,7.02,59.62,4.46,1.35,1.35,1.36,0.03,1.35,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0,0,1,1800,756,14041376357737869312,757,0,0,757,8,22.23,2.38,0.17,2.28,22367.92,22367.92,26077,5030.6,38571.23,725,725,629.78,149.05,346,3315,3315,3224.1,910.07,5129,444,444,10972.38,6351.89,30612,13,13,19,3.37,28,4.57,4.57,5.55,2.57,14.82,1.33,1.33,1.42,0.04,1.43,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0,0,1,1800,1807,14042589544076691456,1808,0,0,1808,159,164.35,1,0.11,1.11,53206.26,53206.26,110468.56,42201.88,73919.88,4447,4447,4349.19,1183.71,5190,10113,10113,12702.6,2914.68,11260,0,0,16788.01,12399.68,8218,0,0,6.2,1.8,5,2.27,2.27,3.62,3.94,2.17,1.46,1.46,1.47,0.09,1.39,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0,0,1,1800.02,1275,14041016637042448384,1276,0,0,1276,1232,1742.4,1.41,0.13,1.42,38026.92,38026.92,61252.97,15761.75,65102.48,2060,2060,1847.02,415.34,1875,5711,5711,7165.03,1395.41,8355,16,16,11600.67,8488.59,25445,3,3,9.16,2.17,12,2.77,2.77,4.18,1.69,4.46,1.43,1.43,1.48,0.07,1.66,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0,0,1,1800,1013,14040925879813384192,1014,0,0,1014,271,487.1,1.78,0.15,1.84,60876.87,60876.87,42192.63,9502.83,27017.35,1061,1061,1158.8,251.66,1256,5976,5976,5233.5,1366.46,3794,327,327,11511,7187.89,5463,6,6,12.79,2.54,14,5.63,5.63,4.84,2.14,3.02,1.54,1.54,1.45,0.05,1.4,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0,0,1,1800,864,14040922771979268096,865,0,0,865,597,1243.97,2.08,0.17,2.27,23893.52,23893.52,31878.91,6619.59,30240.3,504,504,824.79,197.89,586,2955,2955,4035.44,1208.13,3506,252,252,11229.58,6834.72,20501,8,8,16.09,2.99,17,5.86,5.86,5.32,2.57,5.98,1.39,1.39,1.44,0.05,1.42,0,0,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,256,0,0,1,1800,360,14040923797711585280,361,0,0,361,314,1573.17,4.99,0.39,4.99,45301.4,45301.4,51814.55,11555.09,37480.6,986,986,923.88,202.11,667,4900,4900,4595.16,811.85,3870,6521,6521,24151.67,9335.28,21397,15,15,21.73,3.36,20,4.97,4.97,5.33,2.12,5.8,1.49,1.49,1.44,0.04,1.43,0,0,0,0
"500x500k20s32414",500,500,20,242511,5001,2488,7,7,256,0,0,1,1800,807,14042590439356311552,808,0,0,808,413,928.2,2.23,0.27,2.57,164013.02,164013.02,187349.44,79807.36,86766.67,5849,5849,5799.6,1348.4,6818,24229,24229,19482.65,2929.35,21504,408,408,38121.77,20972.92,3657,4,4,6.8,1.89,3,4.14,4.14,3.64,1.48,3.15,1.74,1.74,1.53,0.09,1.67,0,0,0,0
"500x500k40s32414",500,500,40,242511,5001,2488,7,7,256,0,0,1,1800,619,14041291798468411392,620,0,0,620,30,93.66,2.9,0.3,3.47,112515.49,112515.49,119204.8,41770.5,67826.41,2747,2747,2691.22,617.74,2767,9405,9405,10909.36,2163.88,11901,330,330,27482.21,15611.94,24845,5,5,10.47,2.22,10,3.42,3.42,4.42,2.02,4.3,1.66,1.66,1.53,0.07,1.51,0,0,0,0
"500x500k60s32414",500,500,60,242511,5001,2488,7,7,256,0,0,1,1800,500,14042515042919497728,501,0,0,501,320,1155.64,3.59,0.31,3.9,45578.03,45578.03,83665.06,24436.86,139799.18,1296,1296,1709.6,388.36,1697,7598,7598,7486.96,1282.95,12350,1505,1505,25556.31,11977.32,22510,7,7,14.72,2.55,14,5.86,5.86,4.74,1.92,7.28,1.48,1.48,1.48,0.05,1.55,0,0,0,0
"500x500k80s32414",500,500,80,242511,5001,2488,7,7,256,0,0,1,1800,425,14041050778734622720,426,0,0,426,42,185.25,4.23,0.33,4.04,30745.25,30745.25,62836.3,15568.05,61906.99,1728,1728,1195.65,313.83,978,5143,5143,5608.87,939.72,5728,2125,2125,22932.06,10046.7,21041,7,7,18.08,3.04,19,2.98,2.98,5.33,3.4,5.86,1.46,1.46,1.45,0.04,1.46,0,0,0,0
"600x600k100s6306",600,600,100,342444,17364,192,10,4,256,0,0,1,1800,213,1.4042511856156e+19,214,0,0,214,133,1133.2,8.43,0.59,8.65,72616.9,72616.9,84918.93,12052.66,96619.46,1504,1504,1139.64,286.37,1461,6180,6180,7153.68,1322.96,8972,12704,12704,45590.19,16225.92,41044,13,13,27.81,4.17,27,4.11,4.11,6.79,2.66,6.14,1.53,1.53,1.5,0.05,1.56,0,0,0,0
"600x600k20s6306",600,600,20,342444,17364,192,10,4,256,0,0,1,1800,503,1.4041015219705e+19,504,0,0,504,454,1628.84,3.58,0.4,3.24,390712.76,390712.76,408955.71,79431.98,522092.27,7623,7623,7889.17,2064.46,7055,22970,22970,29227.3,5071.03,25063,207,207,48793.75,27361.78,16682,3,3,7.71,2.01,5,3.01,3.01,4.1,2.08,3.55,1.69,1.69,1.66,0.12,1.67,0,0,0,0
"600x600k40s6306",600,600,40,342444,17364,192,10,4,256,0,0,1,1800.01,392,14041306119044595712,393,0,0,393,221,1018.87,4.58,0.44,5.58,192979.75,192979.75,235372.49,42670.82,195314.34,2210,2210,3025.12,755.58,3184,11105,11105,16796.55,3679.73,17602,683,683,46141.28,23426.26,21082,6,6,12.38,2.92,8,5.02,5.02,6.02,2.55,5.53,1.49,1.49,1.64,0.1,1.78,0,0,0,0
"600x600k60s6306",600,600,60,342444,17364,192,10,4,256,0,0,1,1800,293,14042758820146665472,294,0,0,294,90,567.82,6.12,0.55,6.1,188118.47,188118.47,142386.83,25916.94,151563.47,2839,2839,2141.34,563.5,2273,12071,12071,11644.67,3477.07,9060,2862,2862,43145.32,20111.52,45741,10,10,17.24,3.84,21,4.25,4.25,6.06,3.46,3.99,1.55,1.55,1.57,0.07,1.63,0,0,0,0
"600x600k80s6306",600,600,80,342444,17364,192,10,4,256,0,0,1,1800,331,14042509502516520960,332,0,0,332,236,1289.49,5.43,0.42,6.1,105931.95,105931.95,109621.82,17575.62,96268.01,1731,1731,1444.01,392.29,2006,6932,6932,8560.47,1904.71,11851,11731,11731,45376.38,17996.39,28878,14,14,22.88,4.06,16,4,4,6.51,2.85,5.91,1.53,1.53,1.53,0.05,1.6,0,0,0,0
"200x200k100s45221",200,200,100,37594,2241,165,5,7,256,0,0,1,1800,8086,14042649272548368384,8087,0,0,8087,2574,576.58,0.22,0.01,0.24,5057.26,5057.26,8624.74,1597.98,7786.79,174,174,134.33,36.15,95,954,954,916.05,206.26,755,1308,1308,7046.98,2118.65,7509,18,18,35.81,3.94,35,5.48,5.48,7.66,4.31,7.95,1.31,1.31,1.32,0.02,1.29,0,0,0,0
"200x200k20s45221",200,200,20,37196,2241,563,5,7,256,0,0,1,1800,15231,14042653227075540992,15232,0,0,15232,2750,324.27,0.12,0.01,0.12,15751.75,15751.75,32507.32,12722.59,39896.67,897,897,988.06,250.99,939,2550,2550,3412.18,784.74,3609,147,147,7094.83,3888.4,11666,2,2,9.65,2.48,11,2.84,2.84,3.95,2.65,3.84,1.37,1.37,1.31,0.04,1.27,0,0,0,0
"200x200k40s45221",200,200,40,37196,2241,563,5,7,256,0,0,1,1800,11891,14042684448826806272,11892,0,0,11892,9973,1510.06,0.15,0.01,0.17,8099.48,8099.48,19074.01,5193.34,19266.22,271,271,416.47,108.26,410,1314,1314,1937.59,381.83,2087,779,779,7506.68,3096.01,8024,10,10,17.53,3,20,4.85,4.85,5.25,3.27,5.09,1.31,1.31,1.31,0.03,1.32,0,0,0,0
"200x200k60s45221",200,200,60,37196,2241,563,5,7,256,0,0,1,1800,10173,14042679466523062272,10174,0,0,10174,9674,1711.77,0.18,0.01,0.18,7100.88,7100.88,13653.15,3131.5,16953.53,281,281,250.12,66.05,324,1351,1351,1393.2,298.86,2155,852,852,7510.8,2596,7388,15,15,24.28,3.3,26,4.81,4.81,6.27,3.47,6.65,1.36,1.36,1.32,0.03,1.36,0,0,0,0
"200x200k80s45221",200,200,80,37196,2241,563,5,7,256,0,0,1,1800,9029,14042680492601364480,9030,0,0,9030,7026,1400.84,0.2,0.01,0.23,5534.56,5534.56,10573,2152.66,7402.09,273,273,174.77,47.64,293,773,773,1101.63,251.19,835,1055,1055,7208.86,2317.96,3870,21,21,30.06,3.64,24,2.83,2.83,7.13,4.27,2.85,1.29,1.29,1.32,0.02,1.33,0,0,0,0
"300x300k100s94113",300,300,100,81694,8189,117,6,4,256,0,0,1,1800,2267,14042679883737722880,2268,0,0,2268,455,363.51,0.79,0.06,0.86,12164.5,12164.5,17299.7,3598.68,10937.75,294,294,309.9,78.12,326,1390,1390,1733.75,361.27,1192,4288,4288,13753.91,3879.32,10133,25,25,34.05,3.6,34,4.73,4.73,6.21,3.36,3.66,1.34,1.34,1.35,0.03,1.36,0,0,0,0
"300x300k20s94113",300,300,20,81694,8189,117,6,4,256,0,0,1,1800,4678,14040822459015503872,4679,0,0,4679,1885,726.23,0.38,0.04,0.36,47850.21,47850.21,80968.59,20345.57,96619.25,1631,1631,1982.28,483.22,1033,5786,5786,7998.74,628.41,9243,2738,2738,18890.59,8466.68,20146,6,6,9.17,2.22,10,3.55,3.55,4.42,2.03,8.95,1.29,1.29,1.38,0.06,1.34,0,0,0,0
"300x300k40s94113",300,300,40,81694,8189,117,6,4,256,0,0,1,1800,3660,14040822469298407424,3661,0,0,3661,2365,1163.52,0.49,0.04,0.53,40200.61,40200.61,45257.8,11120.34,35914.17,1005,1005,935.87,245.1,1035,3763,3763,4286.59,781.18,3624,1977,1977,17114.23,6883.15,12020,10,10,17.72,2.79,15,3.74,3.74,5.12,2.86,3.5,1.45,1.45,1.4,0.05,1.34,0,0,0,0
"300x300k60s94113",300,300,60,81694,8189,117,6,4,256,0,0,1,1800,2960,14042651516360695808,2961,0,0,2961,1072,654.41,0.61,0.05,0.56,18943.89,18943.89,28891.62,6975.12,28973.33,636,636,571.04,153.8,653,2310,2310,2769.91,509.14,2585,3630,3630,15407.21,5298.45,14986,14,14,24.2,3.25,23,3.63,3.63,5.53,4.27,3.96,1.41,1.41,1.37,0.04,1.43,0,0,0,0
"300x300k80s94113",300,300,80,81694,8189,117,6,4,256,0,0,1,1800,2526,1.4041036940189e+19,2527,0,0,2527,1255,895.54,0.71,0.05,0.71,11288.44,11288.44,21860.87,4779.39,18841.87,441,441,400.38,101.88,391,2102,2102,2126.58,423.05,1542,4389,4389,14704.02,4518.75,13598,17,17,29.26,3.42,28,4.77,4.77,6.05,6.62,3.94,1.34,1.34,1.36,0.03,1.32,0,0,0,0
"400x400k100s16692",400,400,100,153235,6765,0,5,2,256,0,0,1,1800,773,14040831458118160384,774,0,0,774,275,647.67,2.33,0.18,2.49,18580.94,18580.94,26118.38,4945.04,24823.02,655,655,614.22,148.65,498,2345,2345,3208.67,887.67,2566,712,712,11397.61,6513.43,18979,15,15,19.15,3.52,20,3.58,3.58,5.69,2.85,5.15,1.44,1.44,1.42,0.04,1.42,0,0,0,0
"400x400k20s16692",400,400,20,153235,6765,0,5,2,256,0,0,1,1800,1804,14040829739323105280,1805,0,0,1805,516,518.21,1,0.11,1.1,72748.75,72748.75,110816.41,42298.85,96192.23,5072,5072,4359.91,1121.26,5209,9877,9877,12761.8,3085.48,10997,0,0,16617.22,12207.69,14391,0,0,6.21,1.8,7,1.95,1.95,3.46,3.08,2.11,1.46,1.46,1.47,0.08,1.52,0,0,0,0
"400x400k40s16692",400,400,40,153235,6765,0,5,2,256,0,0,1,1800,1270,14041012204486752256,1271,0,0,1271,376,535.79,1.42,0.13,1.45,52254.06,52254.06,60810.42,16123.08,81193.68,2333,2333,1861.01,437.19,1774,6732,6732,7181.32,1350.2,11546,14,14,11640.59,8712.83,23148,2,2,9.14,2.16,11,2.89,2.89,4.2,1.91,6.51,1.41,1.41,1.48,0.07,1.37,0,0,0,0
"400x400k60s16692",400,400,60,153235,6765,0,5,2,256,0,0,1,1800,1011,14032652760427208704,1012,0,0,1012,804,1433.44,1.78,0.16,1.84,36293.79,36293.79,42242.64,9894.14,42311.22,1368,1368,1165.47,260.35,1310,4072,4072,5272.4,1418.35,7499,55,55,11439.44,7525.95,8732,5,5,12.72,2.63,11,2.98,2.98,4.89,2.52,5.72,1.34,1.34,1.45,0.06,1.43,0,0,0,0
"400x400k80s16692",400,400,80,153235,6765,0,5,2,256,0,0,1,1800,864,14041283540588290048,865,0,0,865,22,49.18,2.08,0.17,1.97,26275.95,26275.95,31860.9,6643.18,48496.88,727,727,826.61,201.96,889,4426,4426,3975.1,1096.78,7077,441,441,11272.3,6960.81,8845,10,10,16.03,2.97,18,6.09,6.09,5.36,3.35,7.96,1.48,1.48,1.43,0.05,1.49,0,0,0,0
"500x500k100s32414",500,500,100,242511,5001,2488,7,7,256,0,0,1,1800,375,14040822407628341248,376,0,0,376,308,1484.39,4.8,0.38,4.98,36722.93,36722.93,52627.13,12142.42,55169.76,1100,1100,921.73,222.99,1015,3578,3578,4626.49,750.98,4346,6426,6426,24039.28,9606.84,23255,14,14,21.85,3.24,23,3.25,3.25,5.46,2.31,4.28,1.44,1.44,1.44,0.04,1.37,0,0,0,0
